,cellId,sensorID,streetName,sensorCoordX,sensorCoordY,sensorType,unitMeasure,timeInstant,value
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-22 19:00:00,315.1
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-22 20:00:00,60.2
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-22 20:00:00,100.5
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-22 20:00:00,1.3
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-22 20:00:00,1.0
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-22 20:00:00,220.5
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-22 20:00:00,277.5
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-22 21:00:00,54.1
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-22 21:00:00,83.0
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-22 21:00:00,1.0
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-22 21:00:00,0.9
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-22 21:00:00,183.3
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-22 21:00:00,182.7
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-22 22:00:00,49.1
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-22 22:00:00,63.2
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-22 22:00:00,0.8
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-22 22:00:00,0.7
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-22 22:00:00,116.7
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-22 22:00:00,91.3
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-22 23:00:00,44.9
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-22 23:00:00,52.1
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-22 23:00:00,0.7
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-22 23:00:00,0.6
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-22 23:00:00,87.2
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-22 23:00:00,73.3
0,6660,17127,Milano - viale Marche,9.190933555313624,45.496316443651025,Benzene,µg/m³,2013-11-23 00:00:00,2.4
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 00:00:00,40.0
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 00:00:00,54.1
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 00:00:00,0.7
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 00:00:00,0.7
0,5644,6062,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,Benzene,µg/m³,2013-11-23 00:00:00,1.7
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 00:00:00,65.5
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 00:00:00,92.1
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 01:00:00,38.8
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 01:00:00,64.0
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 01:00:00,0.6
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 01:00:00,0.7
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 01:00:00,59.8
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 01:00:00,113.3
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 02:00:00,44.9
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 02:00:00,60.7
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 02:00:00,0.8
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 02:00:00,0.6
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 02:00:00,93.1
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 02:00:00,91.1
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 03:00:00,49.7
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 03:00:00,54.8
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 03:00:00,0.8
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 03:00:00,0.5
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 03:00:00,126.5
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 03:00:00,75.7
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 04:00:00,50.6
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 04:00:00,51.4
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 04:00:00,0.8
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 04:00:00,0.5
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 04:00:00,129.1
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 04:00:00,72.9
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 05:00:00,56.2
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 05:00:00,45.7
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 05:00:00,1.0
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 05:00:00,0.5
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 05:00:00,186.9
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 05:00:00,58.5
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 06:00:00,51.1
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 06:00:00,52.2
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 06:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 06:00:00,0.6
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 06:00:00,155.0
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 06:00:00,93.7
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 07:00:00,53.6
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 07:00:00,73.6
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 07:00:00,1.1
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 07:00:00,0.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 07:00:00,197.8
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 07:00:00,217.9
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 08:00:00,56.7
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 08:00:00,79.7
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 08:00:00,1.2
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 08:00:00,0.9
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 08:00:00,240.0
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 08:00:00,287.5
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 09:00:00,64.6
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 09:00:00,88.7
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 09:00:00,1.5
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 09:00:00,1.0
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 09:00:00,288.7
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 09:00:00,304.9
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 10:00:00,70.9
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 10:00:00,92.2
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 10:00:00,1.3
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 10:00:00,1.2
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 10:00:00,310.5
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 10:00:00,373.1
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 11:00:00,70.9
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 11:00:00,99.4
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 11:00:00,1.4
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 11:00:00,1.4
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 11:00:00,303.1
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 11:00:00,434.3
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 12:00:00,75.6
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 12:00:00,90.8
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 12:00:00,1.6
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 12:00:00,1.2
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 12:00:00,352.7
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 12:00:00,311.8
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 13:00:00,61.3
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 13:00:00,73.7
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 13:00:00,0.8
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 13:00:00,0.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 13:00:00,231.9
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 13:00:00,169.5
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 14:00:00,45.4
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 14:00:00,57.8
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 14:00:00,0.7
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 14:00:00,0.7
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 14:00:00,116.4
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 14:00:00,123.0
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 15:00:00,43.9
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 15:00:00,54.9
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 15:00:00,0.8
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 15:00:00,0.6
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 15:00:00,92.9
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 15:00:00,105.2
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 16:00:00,43.2
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 16:00:00,56.8
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 16:00:00,0.7
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 16:00:00,0.6
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 16:00:00,83.6
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 16:00:00,120.1
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 17:00:00,44.4
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 17:00:00,66.6
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 17:00:00,0.7
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 17:00:00,0.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 17:00:00,96.5
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 17:00:00,151.5
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 18:00:00,42.0
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 18:00:00,75.0
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 18:00:00,0.8
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 18:00:00,0.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 18:00:00,94.7
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 18:00:00,153.3
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 19:00:00,50.8
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 19:00:00,83.3
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 19:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 19:00:00,0.9
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 19:00:00,120.5
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 19:00:00,219.7
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 20:00:00,49.7
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 20:00:00,74.5
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 20:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 20:00:00,0.8
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 20:00:00,124.3
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 20:00:00,191.3
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 21:00:00,50.0
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 21:00:00,65.7
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 21:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 21:00:00,0.7
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 21:00:00,140.8
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 21:00:00,160.4
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 22:00:00,49.6
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 22:00:00,65.8
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 22:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 22:00:00,0.7
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 22:00:00,150.5
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 22:00:00,160.0
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-23 23:00:00,48.1
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-23 23:00:00,64.9
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-23 23:00:00,0.9
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-23 23:00:00,0.9
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-23 23:00:00,137.3
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-23 23:00:00,178.7
0,6660,17127,Milano - viale Marche,9.190933555313624,45.496316443651025,Benzene,µg/m³,2013-11-24 00:00:00,2.8
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-24 00:00:00,50.1
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-24 00:00:00,67.4
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-24 00:00:00,1.0
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-24 00:00:00,1.0
0,5644,6062,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,Benzene,µg/m³,2013-11-24 00:00:00,2.1
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-24 00:00:00,153.6
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-24 00:00:00,191.9
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-24 01:00:00,49.0
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-24 01:00:00,69.7
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-24 01:00:00,1.1
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-24 01:00:00,1.0
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-24 01:00:00,161.6
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-24 01:00:00,211.5
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-24 02:00:00,47.7
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-24 02:00:00,63.9
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-24 02:00:00,1.1
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-24 02:00:00,1.0
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-24 02:00:00,157.1
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-24 02:00:00,203.0
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-24 03:00:00,46.7
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-24 03:00:00,60.1
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-24 03:00:00,1.1
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-24 03:00:00,1.0
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-24 03:00:00,155.5
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-24 03:00:00,178.8
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-24 04:00:00,44.2
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-24 04:00:00,60.3
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-24 04:00:00,1.2
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-24 04:00:00,1.1
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-24 04:00:00,153.2
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-24 04:00:00,187.7
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-24 05:00:00,41.5
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-24 05:00:00,57.3
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-24 05:00:00,1.3
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-24 05:00:00,1.2
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-24 05:00:00,152.4
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-24 05:00:00,185.3
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-24 06:00:00,41.4
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-24 06:00:00,58.9
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-24 06:00:00,1.4
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-24 06:00:00,1.2
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-24 06:00:00,160.3
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-24 06:00:00,191.2
0,6660,5504,Milano - viale Marche,9.190933555313624,45.496316443651025,NO2,µg/m³,2013-11-24 07:00:00,43.1
0,5644,5506,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO2,µg/m³,2013-11-24 07:00:00,60.7
0,6660,5827,Milano - viale Marche,9.190933555313624,45.496316443651025,CO,mg/m³,2013-11-24 07:00:00,1.4
0,5644,5841,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,CO,mg/m³,2013-11-24 07:00:00,1.3
0,6660,6328,Milano - viale Marche,9.190933555313624,45.496316443651025,NO,µg/m³,2013-11-24 07:00:00,192.6
0,5644,6372,Milano - P.zza  Zavattari,9.141786267186658,45.476063405097904,NO,µg/m³,2013-11-24 07:00:00,229.9
