,week,weekday,hour,CellID,countrycode,smsin,smsout,callin,callout,internet,idx
65562,47,6,5,5570,604,9.44805035419851,11.390564444468026,5.364938839780245,2.4965557657262534,1232.0825283558554,8045
65636,47,6,5,5644,2239,15.67579736384339,9.782406889519011,2.5474923798611098,6.122285877299994,684.1333847430103,8045
66364,47,6,5,6372,2482,22.276092794728555,3.778962814176862,3.327811518231163,11.419578993564453,1885.4107518795493,8045
66369,47,6,5,6377,234,2.2559185893259746,0.8358809495653681,1.593160559797818,1.6090811575231267,488.3749764195144,8045
66553,47,6,5,6561,1568,7.997352108784902,2.615356427422248,4.669039297040087,2.634512134042802,695.3857351753193,8045
75450,47,6,6,5459,1718,9.479087826504294,35.151153540943675,7.484299331047616,1.8239112336246612,1036.3986373531595,8046
75561,47,6,6,5570,2997,15.034799985383653,28.741160120593115,6.051387737898176,11.881419346959973,1411.6049843282742,8046
75635,47,6,6,5644,486,16.11291772617637,7.008813007772233,6.648581102565862,17.177865759043982,709.9391592051502,8046
76363,47,6,6,6372,4891,32.5868282508268,10.55010650191968,6.212851924884113,24.55971452016053,1759.227431276748,8046
76368,47,6,6,6377,1339,10.56890639944316,4.530841861154799,1.7442227435920348,3.276227129207868,531.2538178838621,8046
76552,47,6,6,6561,313,8.370612258131592,8.056763571126229,7.142225958771903,4.573076311578884,747.3671620861805,8046
85449,47,6,7,5459,7066,65.08518261616122,29.55507001910219,11.891671063134085,17.025920001756,1256.4860843757479,8047
85560,47,6,7,5570,2178,102.76697171027557,44.373925677977965,23.579208500835954,27.52393975171358,1730.187059085069,8047
85634,47,6,7,5644,693,82.85727715374742,16.320781490585222,17.411525209711677,26.359295982288543,827.5862021448481,8047
86362,47,6,7,6372,6706,161.59713049261708,12.13631022768991,18.019861784287304,46.976180840358076,1645.7569240148152,8047
86367,47,6,7,6377,3747,40.56666915293535,14.676067383379307,8.757519405859469,10.028437729886232,707.9847907000551,8047
86551,47,6,7,6561,1354,81.59183056519743,13.957440857625468,15.684518199249242,13.141192505703538,770.8034818055702,8047
95449,47,6,8,5459,6234,69.09003587631263,46.06539811404262,35.316796171936375,63.714745027203406,1393.8721452658574,8048
95560,47,6,8,5570,3507,112.52399658143963,98.5607092379001,52.94614329000079,48.93719651571336,1917.8989307576444,8048
95634,47,6,8,5644,2959,87.97885038718708,46.14915659375138,51.493258339469264,50.70513523023227,1048.833986014785,8048
96362,47,6,8,6372,7968,144.79098546414755,40.26945276143206,54.121321267105046,100.62334404937172,1936.1278992734353,8048
96367,47,6,8,6377,2936,49.85645621817083,25.116673960983984,16.607692931396567,17.776570629928266,753.6067466147219,8048
96551,47,6,8,6561,3308,86.12903538594419,32.01418136319219,46.16090115158673,29.42698513389662,1067.1481147905652,8048
105448,47,6,9,5459,6241,123.9457686323684,105.58695746653467,79.0406672866138,93.05108481340132,1763.983720738297,8049
105559,47,6,9,5570,1628,148.58922664140178,146.73535825899484,98.20216420360228,78.85246712018106,2175.4290979582165,8049
105633,47,6,9,5644,4192,116.81135123844334,73.49176026511377,90.44310399144723,84.76869162298583,1355.6546806368315,8049
106361,47,6,9,6372,7885,207.00763031305527,77.79013676981596,91.49975945042044,160.6968335336247,2047.4084209869345,8049
106366,47,6,9,6377,6900,63.355148550045115,27.357909007896936,28.885266981695988,33.650662956774354,927.6539540451801,8049
106550,47,6,9,6561,3490,93.42493980459564,33.02419209429212,58.593030516516954,65.06495804043792,1538.661009622553,8049
115448,47,6,10,5459,5024,147.30086613906624,82.64854915404528,128.7892249690767,126.24300253354953,2142.7644691170754,8050
115559,47,6,10,5570,2467,129.99938165707096,194.40878095296915,115.60463199705362,118.86130811491168,2150.6435296610657,8050
115633,47,6,10,5644,7016,92.35120106768419,39.19474312546791,92.88401401590163,95.03370886591244,1529.7321204333844,8050
116361,47,6,10,6372,9791,270.62354602746166,93.67784243529509,118.41996012716997,222.24709823025043,2477.8669363372624,8050
116366,47,6,10,6377,5351,71.4928282307868,37.87975989840794,34.14595687840298,55.455191782580194,989.7459550945096,8050
116550,47,6,10,6561,4565,102.03138642817116,33.04318994301758,59.28711124324949,67.74609516755235,1615.1450939642098,8050
125448,47,6,11,5459,5317,206.97969778862443,134.22948918187473,141.07763845954815,150.12596421557984,2846.7711502797843,8051
125559,47,6,11,5570,2871,160.4975732924181,144.66572310588833,124.28979361232129,132.78443151820034,2264.9570507334506,8051
125633,47,6,11,5644,9487,122.14377238712649,49.32537137776482,87.73110256466659,93.01249582322156,1535.975963436391,8051
126361,47,6,11,6372,12015,271.0511708739843,57.18414405496392,149.5087943313373,228.17985079080637,3205.3925944216317,8051
126366,47,6,11,6377,6379,65.54419223979906,30.174724845092666,38.1745437510566,48.60465241714063,1047.6389325907849,8051
126550,47,6,11,6561,4351,113.57830746782481,33.18428592402115,82.70520192049656,85.91838829778904,1381.5475848355622,8051
135448,47,6,12,5459,10696,200.6557681474756,162.62281021108993,106.13410885006066,125.81000041947995,2718.394135675456,8052
135559,47,6,12,5570,3585,131.2200478489608,193.66614074496655,86.01983899084549,88.44081533553913,2148.81911867478,8052
135633,47,6,12,5644,7584,113.6354447511117,45.5726970121238,65.39949409436099,75.59064994703877,1568.8153789637618,8052
136361,47,6,12,6372,13414,251.28778886163192,61.16811286202995,139.15998285646177,196.13407252896147,3106.2341823057254,8052
136366,47,6,12,6377,5208,61.74630626120504,26.980920215712363,27.706872351284307,36.003943906371944,1026.5338913837716,8052
136550,47,6,12,6561,1465,83.00462294384012,36.5784395696232,41.688471148060884,67.23681729630367,1439.9330585368286,8052
145448,47,6,13,5459,10938,181.88335232346384,107.57044008819913,122.4697744826146,105.17511916767546,2673.9048172719135,8053
145559,47,6,13,5570,3803,125.32427765146726,108.85628814924496,80.30371461531219,85.38922161910742,2449.458734174673,8053
145633,47,6,13,5644,11712,132.319182974881,63.37300883519079,65.8552062855653,78.34346615955364,1688.3628517360848,8053
146361,47,6,13,6372,11766,254.10208457712775,63.056905440258916,142.71568404942542,215.26072424762003,2845.304707328017,8053
146366,47,6,13,6377,5920,69.70558899125474,37.79305535294095,28.34377795648573,36.48856328872986,1019.1546162349249,8053
146550,47,6,13,6561,5287,117.1984054583798,44.79313173892235,41.62076056303343,55.19426169416491,1548.760789186143,8053
155448,47,6,14,5459,10123,194.16153874090932,133.98143454187993,115.3557623293544,141.70062570377064,2585.465656520169,8054
155559,47,6,14,5570,5999,127.95157202139966,103.1127493970084,85.88759486282854,87.45590529165703,2159.0152222353354,8054
155633,47,6,14,5644,9335,119.01777335496583,53.22292222917624,70.91023710983342,79.66166212918797,1608.0317136072895,8054
156361,47,6,14,6372,8165,253.11787490262847,71.8970519089446,127.68539029083666,184.84625010787988,2913.8116845264567,8054
156366,47,6,14,6377,3377,55.013601243994394,29.513760393872257,25.85035700464378,33.09653461475764,1145.7118620921226,8054
156550,47,6,14,6561,4320,103.18951238788286,35.42047892856537,57.73599987474407,76.54412667133101,1697.1614584653316,8054
165448,47,6,15,5459,29583,210.48297510963585,106.56456907617655,122.64887780333902,123.05781977899397,2662.2541890449725,8055
165559,47,6,15,5570,5529,178.27121641868746,99.5821623866735,93.97610690832877,101.73214132000143,2159.791171220904,8055
165633,47,6,15,5644,23257,121.47711441694895,42.895943710858056,83.1216225586406,105.51397238375539,1657.8841009508835,8055
166361,47,6,15,6372,11234,276.5326343719926,60.690805365520845,105.49664286951236,219.15282516876775,2637.1600890392792,8055
166366,47,6,15,6377,5332,65.09189586153624,31.485858446688816,34.38140694939588,35.47768298822162,1078.5321007070497,8055
166550,47,6,15,6561,4837,113.65770745913862,48.5619986069638,61.79040460850167,66.90187036651193,1606.6493581821808,8055
175448,47,6,16,5459,7620,232.6147836033677,147.29293185249247,148.8303300270891,167.00725075464536,3012.564479605021,8056
175559,47,6,16,5570,5956,139.32121540930925,71.33768235092742,125.65934316747226,119.5626321957749,2223.7921717952654,8056
175633,47,6,16,5644,4353,136.5257713793089,44.35227322438495,94.15412799777071,127.43888492093141,1706.1254534853535,8056
176361,47,6,16,6372,12229,280.0212984002943,59.03873598714033,137.3192223994075,232.10283915421087,2840.153682673668,8056
176366,47,6,16,6377,2531,60.12777460024865,31.22617170614893,42.252235721667326,39.58358653766596,1142.8037226180372,8056
176550,47,6,16,6561,5550,111.87795774377847,41.5749094140834,74.4804430538266,98.2403014190926,2053.204036167984,8056
185448,47,6,17,5459,5694,192.20036686102586,118.64359762521282,124.78300160632071,158.67660847394205,2836.207083065678,8057
185559,47,6,17,5570,5989,162.4242312970622,127.93606597859977,127.92143975608185,115.74155490347871,2143.7809268567808,8057
185633,47,6,17,5644,7527,114.10838457022501,42.60758266631575,100.60789651033166,110.2971525602461,2449.7478982022303,8057
186361,47,6,17,6372,11438,279.2790574922496,56.578293621553186,165.15822434880178,240.47346145874775,2949.6992767304605,8057
186366,47,6,17,6377,2202,60.78723099295987,29.455062702526227,36.31842896520739,44.76045219701328,1092.1082350249246,8057
186550,47,6,17,6561,3697,162.09881384091145,73.3859037863065,77.7192703232341,94.8321721677383,2250.5663998321297,8057
195448,47,6,18,5459,8360,215.88942974322205,127.46032945211093,129.73279453327885,163.89941161389368,2834.547358934232,8058
195559,47,6,18,5570,4165,164.22669906628562,145.08091280890957,149.45938449284057,123.90932350480375,2783.451537051316,8058
195633,47,6,18,5644,9064,127.32065129516825,60.309047127887645,94.58794985505695,121.33676952066845,1949.1369631674715,8058
196361,47,6,18,6372,7108,285.97241458266285,61.586739907856256,157.70129619231696,240.11280003660428,2906.8511449525504,8058
196366,47,6,18,6377,2462,59.58235657925988,29.985062810808277,30.549557914668533,35.033340347153796,1094.4410511525227,8058
196550,47,6,18,6561,2215,118.75613416099205,60.114257136605616,75.34332460765043,92.41543197196113,1749.0385676096096,8058
205448,47,6,19,5459,9524,168.8359320496422,120.65893575053684,74.37404298250193,96.34889969616388,2861.9665293577627,8059
205559,47,6,19,5570,3094,136.87160793843574,143.06065616915578,101.29501520001395,102.57776049046876,2917.960497692812,8059
205633,47,6,19,5644,4694,131.89331997968404,62.24701266769658,81.81939443658321,76.93893343530439,1868.651617262852,8059
206361,47,6,19,6372,8147,208.00481527087032,64.03617614472175,111.699573033741,150.09306878742927,3335.940886850925,8059
206366,47,6,19,6377,2415,63.606385291749014,34.049555503198555,25.395060543979632,29.673340275062603,1169.3657752953752,8059
206550,47,6,19,6561,2627,134.96407112640787,66.07838544882672,65.3562241071108,61.95505607386731,2078.323894762918,8059
215448,47,6,20,5459,8883,139.38060525674268,92.24473707858084,59.139594380424796,90.70279616865582,2331.377202595222,8060
215559,47,6,20,5570,2018,138.04236801496705,130.44159975050067,75.29938359748111,84.5445306360866,2679.613185485209,8060
215633,47,6,20,5644,6726,105.39164969136642,53.90325398869875,55.32403675872817,60.57132909843017,1943.1520924094489,8060
216361,47,6,20,6372,5414,168.54499042019688,71.99238928046209,82.95268819768047,107.15471938897483,3361.579173447859,8060
216366,47,6,20,6377,2315,71.42637923263413,49.17818711835347,24.04892441858729,27.303116092691837,1211.1405045275117,8060
216550,47,6,20,6561,3005,104.33983093033842,55.23543700694678,42.54731738262739,48.50409675373809,1919.6874005601856,8060
225448,47,6,21,5459,5067,124.58076213378916,125.43737808915247,39.802479194704375,69.09948726458057,2312.0645921639784,8061
225559,47,6,21,5570,1565,145.57802023234171,113.36936963985457,44.58315980652873,52.88020490533811,2596.77155063324,8061
225633,47,6,21,5644,5918,84.72531078315694,41.71608512686862,24.433634679097345,30.788143077524378,1761.1555024577663,8061
226361,47,6,21,6372,9091,145.22670186379565,63.82059224500037,62.47395954525013,77.51078496696715,3650.1993392848276,8061
226366,47,6,21,6377,1043,56.8140864905712,40.176313552963144,11.650094081442237,16.25398270320484,1053.8789983952356,8061
226550,47,6,21,6561,933,80.36749775158826,42.26869272154721,24.520675417499923,24.940969950239648,1936.537490841638,8061
235448,47,6,22,5459,2879,57.24032161192696,89.0106303913478,23.534226144876584,25.661238817847284,1875.0576594332588,8062
235559,47,6,22,5570,1099,97.62942247296469,88.42439314194166,29.356476972554827,27.44423774341255,2155.635617366029,8062
235633,47,6,22,5644,3637,57.29131718818622,34.46568692737152,21.478552122841513,15.310291013889305,1564.9106828567176,8062
236361,47,6,22,6372,3151,90.36178674698667,42.548824554685304,40.42139838513079,44.9282501590391,2724.1370286877195,8062
236366,47,6,22,6377,1257,38.45846352788323,32.430253834509905,8.8537487081709,7.2060736270629295,913.9493570072437,8062
236550,47,6,22,6561,917,43.273757309276306,46.77174045193602,20.074055180475632,16.341070626723344,1884.2096036821056,8062
5457,47,6,23,5459,2388,21.7864479680128,43.800394557649454,6.103588556034443,13.147142439750445,1401.0227571555163,8063
5568,47,6,23,5570,761,49.922897091398795,66.83749656095374,12.428341659162587,12.366155640066735,2016.712148218184,8063
5642,47,6,23,5644,2611,32.35261148858203,17.173772363195113,4.358083846655633,10.176209805101285,1245.468163448577,8063
6370,47,6,23,6372,4478,38.63684198551235,16.202712209645906,19.191370883737036,27.097380669670024,2703.537849678073,8063
6375,47,6,23,6377,1670,14.795817155085576,18.527450079942504,1.5681419301357207,4.809708011531507,858.2884386893098,8063
6559,47,6,23,6561,348,26.667425740892323,13.419180701626223,11.750369966084119,9.965834902245216,1562.4733401937556,8063
15456,48,0,0,5459,4911,11.84211262051677,29.421183409480967,2.2854378575864907,8.484565788100861,1103.5388263261884,8064
15567,48,0,0,5570,479,43.36592262316338,142.09111550803365,4.471873441364565,9.889003460265773,1766.0630698780064,8064
15641,48,0,0,5644,642,9.299986452370147,7.490847254522892,3.895763069760247,1.60843491982691,1018.1867999242136,8064
16369,48,0,0,6372,3927,22.15483216601213,10.382359628461579,13.090340624150098,13.14046528531023,2469.5571425554917,8064
16374,48,0,0,6377,838,3.565124974785136,10.641408435348065,1.2738706539877434,0.8425994988383518,686.9373737275804,8064
16558,48,0,0,6561,234,9.986447726174704,4.053528664534463,11.845669500127158,4.84845731295843,953.2993386026044,8064
25455,48,0,1,5459,769,5.014296197348555,27.15463470320221,0.678287797072971,4.1898710159274595,977.8078384647206,8065
25566,48,0,1,5570,512,8.20706901477815,70.62416648365632,0.05403049089540424,4.134430680683399,1406.2372811535483,8065
25640,48,0,1,5644,315,11.210221158710931,5.68770570237295,2.0554201025469,0.4316978277982395,793.9573946555004,8065
26368,48,0,1,6372,4023,12.621863783183487,10.40525267846231,6.2329327304410675,11.35312721150839,1780.9620660430323,8065
26373,48,0,1,6377,464,1.5256936051019339,8.754190800714282,0.7668514386794583,0.5023030812499144,621.6924794223651,8065
26557,48,0,1,6561,234,3.880145604160173,2.3877724400660796,0.0,2.7291793797135697,809.512146271913,8065
35454,48,0,2,5459,414,6.803499123986885,27.839988461077773,0.7745030099076777,1.4074248453868168,916.3783893578502,8066
35565,48,0,2,5570,326,6.250101067786247,54.240450792727216,0.16672802562173117,0.0,1275.5836712030093,8066
35639,48,0,2,5644,1476,4.921545687265511,2.96747626768154,0.11000292597452752,1.0770259666568471,785.3236634376868,8066
36367,48,0,2,6372,2228,17.01153709750143,3.7195308937024634,4.029762720792518,8.151748493772269,1703.2398143412047,8066
36372,48,0,2,6377,436,0.5058869248315838,1.625251111773708,0.7610643168486476,0.0,523.2897043403203,8066
36556,48,0,2,6561,1994,3.8835824565907187,0.0004257695071363663,0.08583999117287168,1.418371510342526,716.3090828892333,8066
45453,48,0,3,5459,339,4.403942959629735,24.98767803998967,2.9062605834225073,0.0,862.6774922755991,8067
45564,48,0,3,5570,372,7.806477133192274,32.19004332407867,0.11269753472632695,0.5281830022086217,1245.5379637984015,8067
45638,48,0,3,5644,796,0.3956589370306733,0.17367516057878452,4.7050853569815185,1.0326167062746074,736.8908251531712,8067
46366,48,0,3,6372,2178,6.742138821092562,0.7087130951605893,3.823412788181555,3.2938594508345513,1566.840106602288,8067
46371,48,0,3,6377,447,1.396848481188787,2.8234317260980415,0.47836136186127454,0.34843932767467045,516.904148160926,8067
46555,48,0,3,6561,1221,2.567616225491558,0.0,0.08626576068000805,3.3582314276690446,654.9329303086864,8067
55452,48,0,4,5459,1379,7.253078896142291,27.133039111267916,5.525864384840464,2.7343035701541014,869.7439621962534,8068
55563,48,0,4,5570,542,5.057968209416629,81.11767573685923,4.503369816573281,2.714638686245027,1194.6962114446567,8068
55637,48,0,4,5644,914,4.043341167347671,2.8755162577925963,3.2046138472470087,4.408731015151156,747.2914872721452,8068
56365,48,0,4,6372,2322,11.546587160984949,2.529607010903682,4.113555337558534,8.442935545375514,1461.0173382822118,8068
56370,48,0,4,6377,681,3.56155408087948,1.4024960426893305,0.5818358480250057,0.897838538137485,512.9827441616692,8068
56554,48,0,4,6561,1535,3.2648414905196868,0.7888936928799145,8.975154523499214,1.5782131552669654,674.0221943454835,8068
65451,48,0,5,5459,1454,8.371391279881774,29.81108851763805,2.8175594293317645,8.792366667013358,1009.1596501150888,8069
65562,48,0,5,5570,3571,19.765500030030697,64.33130557843381,10.265953778378089,13.976002059894467,1325.5133745501726,8069
65636,48,0,5,5644,2701,14.664622828820368,7.770422613410635,10.308313473149697,10.563595023583613,1004.779110020804,8069
66364,48,0,5,6372,2432,18.349832396915932,6.338321096736872,12.162353747493704,16.888324246897785,1605.0170140871114,8069
66369,48,0,5,6377,781,7.2517799350820695,4.539844968232195,4.631543243025797,3.0811101289223,599.1101101171105,8069
66553,48,0,5,6561,624,15.025877241418904,2.0928273327970595,19.690949160606102,9.148963353380639,913.3965739184547,8069
75451,48,0,6,5459,3249,56.95717327823512,47.85801354561958,32.06782590962041,44.66823035328318,1935.7896869747913,8070
75562,48,0,6,5570,2339,80.65287731881136,118.56728692242389,33.50264435376016,60.577549444264484,1851.796050679171,8070
75636,48,0,6,5644,3118,85.22198085743163,46.036464502360815,37.85268621617739,46.03582532961169,1696.1539020081796,8070
76364,48,0,6,6372,3790,77.49696098389873,51.43808997446319,45.75405659525434,48.4913238686605,1782.1771596388862,8070
76369,48,0,6,6377,1513,31.995257214300103,23.735989667579254,11.824105514758173,18.659035899429792,839.2898016439013,8070
76553,48,0,6,6561,2212,70.47865893803689,29.670140315970087,23.54803188910654,48.85806786623719,1296.745797716242,8070
85450,48,0,7,5459,4867,218.57327420893392,99.38433603716231,145.47326238212753,161.0237388808843,2336.05370436627,8071
85561,48,0,7,5570,4859,292.172118915145,158.87981042943176,151.1020274303284,157.0150454240849,2579.0047053605454,8071
85635,48,0,7,5644,12477,276.069230568,115.05593029087866,111.28411017543094,157.84058953242354,2787.250478686546,8071
86363,48,0,7,6372,8007,263.12685505939425,82.04621741621929,86.12178696883987,145.229350592034,2041.837388886692,8071
86368,48,0,7,6377,3951,75.4276066894342,39.64058865173861,44.174871555627554,46.34127934107492,1336.1155756825876,8071
86552,48,0,7,6561,1365,106.28942269256096,44.17096905286985,54.515749409072114,59.45594880067203,1286.4302064057513,8071
95450,48,0,8,5459,10373,400.992364164471,204.0552104083294,317.19472684721427,311.6667429475523,3293.4799546967347,8072
95561,48,0,8,5570,3855,319.3298181282226,160.8946041296871,252.74619725782213,233.87046378670343,3278.37329975576,8072
95635,48,0,8,5644,12313,254.03403112665504,106.14819371922974,173.1472186959155,219.79438288899016,3299.053436176213,8072
96363,48,0,8,6372,7120,274.8772700116743,121.01023392407724,192.3609058909106,215.50663604151953,2211.835404009195,8072
96368,48,0,8,6377,5115,84.96182941005364,43.02526354179832,54.882950774032565,62.843967791440875,1294.0416808556408,8072
96552,48,0,8,6561,793,32.555258208448784,3.795267700413218,11.727531839553333,15.407888977637594,451.94942671851385,8072
105450,48,0,9,5459,4956,504.2046142754275,233.50379210710733,413.0509436233953,398.65377933387776,4167.595441499101,8073
105561,48,0,9,5570,6487,360.20472803556845,158.27018200703623,231.85193627477642,297.81466603241523,3374.600735311856,8073
105635,48,0,9,5644,14374,297.7672815439948,110.70740471283189,220.52787561136725,230.59427016548665,3250.5737693416577,8073
106363,48,0,9,6372,7315,361.915930485892,113.93820803643005,224.92009631527193,247.90315410641443,2514.8151974171674,8073
106368,48,0,9,6377,5477,92.8322420324246,27.05201725509599,63.76540201210637,69.00603130933708,1362.8394165292334,8073
106552,48,0,9,6561,2639,36.39358176750279,2.5995612108060944,11.711018494793556,15.186641890070819,296.5673848714788,8073
115450,48,0,10,5459,20223,590.3635609432283,358.4224191720287,460.7172931442793,436.0896976247908,7022.1085752624695,8074
115561,48,0,10,5570,6147,309.23788696419217,154.6075897649172,266.82846743704135,253.11750812718057,3035.185204433548,8074
115635,48,0,10,5644,9477,329.9418410924089,174.83223099997096,199.2530880076082,232.39179470799724,3513.36257503022,8074
116363,48,0,10,6372,8153,383.3583759401473,121.84382653007523,255.39883297565672,299.8314590004815,2721.3566205538827,8074
116368,48,0,10,6377,3468,86.11653427809884,40.597389112528155,69.39068750697119,80.79616153683449,1475.4336564930297,8074
116552,48,0,10,6561,4072,31.83299063774787,1.5557640787900997,9.72145144647801,14.787299923147295,261.78562088332967,8074
125449,48,0,11,5459,12632,660.7205200026415,423.8566707568658,395.34716808452225,478.48539348512406,5980.483887930913,8075
125560,48,0,11,5570,5118,357.22554567795055,196.45128521017972,259.3515355313291,262.60854361803064,3033.4987262025056,8075
125634,48,0,11,5644,7707,319.34350711157066,136.12504688011722,233.37720692286467,214.8238796323501,3818.1963923502954,8075
126362,48,0,11,6372,10220,323.89041827351224,99.91261668279178,285.84941626573647,276.6969918433165,2908.3478837731527,8075
126367,48,0,11,6377,2842,100.74204608668948,36.73898451918434,76.00550704282024,74.04736674743634,1445.6239498700227,8075
126551,48,0,11,6561,3199,43.198940582875665,12.472966522109289,24.953272011300008,24.087935592528357,344.9792008274667,8075
135448,48,0,12,5459,8587,524.4316491140856,304.6843936610783,308.81336427113973,395.7772276468336,6243.742868851169,8076
135559,48,0,12,5570,5295,325.54852447799146,148.03843157500518,224.3529793528819,246.41441313483833,2864.2534763296676,8076
135633,48,0,12,5644,40064,302.9831242087474,143.49529991934435,181.71363830296963,187.0993538024681,3113.846147765699,8076
136361,48,0,12,6372,11247,346.7269918565005,99.73999606621109,213.83608850152726,258.1878753338318,2834.3564623847196,8076
136366,48,0,12,6377,4044,110.74047510635674,40.730416882531614,69.13956983381743,67.08722156126979,1570.7722011403457,8076
136550,48,0,12,6561,3907,192.4925299242239,75.78949095831453,165.47497294255652,141.5944417170586,1409.222321338727,8076
145447,48,0,13,5459,19577,610.5050247289552,291.8425556820124,378.74262822841087,380.15580405725984,6619.492969406793,8077
145558,48,0,13,5570,7899,341.66642734794544,144.93761731601126,249.94535724203635,268.93951258983833,2806.4372260179116,8077
145632,48,0,13,5644,20365,262.1970220421509,83.32345209928894,183.50764762340876,185.2880846275377,2325.9296600254856,8077
146360,48,0,13,6372,8793,338.89883010461597,123.3907524273883,206.70402802454888,277.4680051949823,2734.217357944692,8077
146365,48,0,13,6377,2836,95.35371667290235,37.51624989979273,67.46289512523444,81.9911391164915,1581.6893731522975,8077
146549,48,0,13,6561,2371,246.6406591847692,121.41122358595355,186.29838996416262,176.0110710497421,1771.0590534995872,8077
155447,48,0,14,5459,11809,458.92232219962153,316.7528112665072,375.9298224018177,402.47659351328116,5541.159940057197,8078
155558,48,0,14,5570,7495,271.21362832077784,160.73985506907783,245.26224061101732,256.16298978638025,2533.967520589194,8078
155632,48,0,14,5644,6321,236.0708718798227,104.84074033069754,201.89294714214947,207.9259937307832,2525.613143370121,8078
156360,48,0,14,6372,98487,322.9410842196933,77.78490296421093,248.8528811160983,296.58843679596174,2763.4124259367445,8078
156365,48,0,14,6377,4088,102.06156311733048,39.523187695818756,72.90355243673956,78.42619138767711,1506.3103713070172,8078
156549,48,0,14,6561,4143,208.40361119497027,88.3924636783351,169.22998618007452,185.2459913936903,2070.948294582412,8078
165447,48,0,15,5459,11677,484.74837969154385,291.9741336596572,336.362350188339,398.17362990277195,5864.649461965593,8079
165558,48,0,15,5570,5904,225.61437779153255,181.67144235427713,219.13127455037088,257.3817591748242,2164.6129109297503,8079
165632,48,0,15,5644,6978,270.28840590191044,80.21262778324503,192.69169845475264,224.97703561394943,2661.8627051743797,8079
166360,48,0,15,6372,9899,371.32718592684705,84.15643863968315,279.7332341284269,355.8179324991677,2738.808425947405,8079
166365,48,0,15,6377,4285,106.17473860523003,40.101544257982134,81.1722393784105,93.07252892429038,1444.9548302862504,8079
166549,48,0,15,6561,3932,217.56095206582998,117.66615564669357,211.3871312394865,189.42332750221865,2061.3317633527395,8079
175447,48,0,16,5459,11719,457.7372842795034,264.23679004067304,374.46478349651477,395.0622194524937,4618.5140605357265,8080
175558,48,0,16,5570,7674,335.43927785477786,132.51588119728694,204.59409388006182,241.11207622743555,2124.65175469849,8080
175632,48,0,16,5644,14350,277.3730582072659,97.66476946257524,203.64547712738812,208.24011381914607,2311.592003483262,8080
176360,48,0,16,6372,10165,296.8229701239393,70.3067594695084,232.44015928358624,310.69470913539,2446.2397124714003,8080
176365,48,0,16,6377,2687,135.2812840447435,48.699442353258306,88.86193748290438,88.34184414662577,1423.7676224521654,8080
176549,48,0,16,6561,4410,207.66042370408596,82.39623991069102,191.43972925467082,203.48385493219993,2068.6011104292215,8080
185447,48,0,17,5459,10904,293.13052974992337,206.63881751710082,308.9913011081529,350.25431680168043,3813.47463074257,8081
185558,48,0,17,5570,3491,292.9025697326354,215.5076965220851,225.68870595317324,240.31872382037548,2431.3974166614303,8081
185632,48,0,17,5644,16807,194.55589188787175,102.71074820244468,170.40716979784773,174.1538894212703,1924.2312772307519,8081
186360,48,0,17,6372,9964,225.2701748547921,84.4423283781333,239.93375755254937,290.98784826662035,2759.211009557027,8081
186365,48,0,17,6377,6833,97.75250904290964,51.10047767471526,84.17132381664376,84.71780604533807,1423.9152967849923,8081
186549,48,0,17,6561,3641,132.03117540893754,85.2302033641991,168.53049191420627,198.4689883135952,1707.2900944649275,8081
195447,48,0,18,5459,10030,267.4652103831087,172.66734432392704,221.12166470422537,253.9410708613139,3153.276934051614,8082
195558,48,0,18,5570,2804,253.45069389170538,144.77093886194262,206.0551853644506,224.106093775558,2508.5984694712465,8082
195632,48,0,18,5644,8227,162.1558140910718,83.94668703552543,159.18333656860375,176.05617626851014,1756.2063532671427,8082
196360,48,0,18,6372,97589,338.6856622643401,82.5226655275793,183.74916873147427,248.1779045998574,2978.6053725752845,8082
196365,48,0,18,6377,4103,112.46665879606485,61.630207147427285,71.8306991610721,85.68299668034436,1500.7115354879825,8082
196549,48,0,18,6561,2440,145.80796317982998,56.05759965340813,117.58803389524687,162.92627820406616,1808.888463277674,8082
205447,48,0,19,5459,8976,185.86323831703862,130.07898247170334,144.64687796587754,149.85149149951314,2888.0676260396394,8083
205558,48,0,19,5570,5398,232.65821217631105,135.15281500051933,143.3460461782471,173.33917992305848,2739.090165004448,8083
205632,48,0,19,5644,9654,148.77627631863842,87.76410668977496,96.23346269607649,117.99684985396665,1872.1021874487385,8083
206360,48,0,19,6372,5492,317.6241025985234,129.04855884951013,153.4078160781546,221.2015620584088,2857.469043849673,8083
206365,48,0,19,6377,2490,99.2595596067259,41.166270796035676,51.73174941862037,56.44225238274755,1536.3959660295116,8083
206549,48,0,19,6561,1829,137.96925895534002,65.73472170809927,80.33990828261396,116.75774483585292,1887.5360552290513,8083
215447,48,0,20,5459,5694,162.17744321237996,145.9626546990181,89.31698063184812,92.39650919333354,2601.1005581872273,8084
215558,48,0,20,5570,4474,231.56119264975513,218.84642049847963,84.26375518079267,107.35688445662379,2436.6135963037796,8084
215632,48,0,20,5644,6543,106.82257801648448,61.384284609077376,65.97008457829452,74.20859858843585,1828.747136547141,8084
216360,48,0,20,6372,5902,269.8483547301169,143.45870589681695,86.68556151366822,156.5079563198422,3584.7904672112527,8084
216365,48,0,20,6377,2598,93.04414082263324,46.90230729909494,33.520163560274995,40.164552070541454,1317.8285322184208,8084
